review,labels
this is a nice product i buught it beacause i needed to play dvds from foreign country and my fancy sony dvd vcr player can t read them but this little thing can it reads all the standards i m glad i ve got it,positive
i purchased this product and couldn t get it to work on a pc laptop or pda \( cingular 8125 \) not only does it not register in any sd minisd card reader but the craftsmanship appears to be suspect as well i am currently pursuing a refund,negative
excellant product excellant price hope to do business again ty for fast speedy shipment a pleasure doing business with you,positive
the suspicious side of me wants to believe that hp did a promo with their deskjet 612c i e they sold the printer cheap or with big rebates as part of a system deal and decided to make up for their loss leader by limiting production and raising the price on the cartridge replacements i would be surprised if there is any difference between the 612c black replacement cartridge c6614 and the much more common cartridge for the 660c other than a little plastic tab on the cartridge case,negative
i ve owned many sony electronics in the past and have always liked their styling and functionality lots of hardy walkmen useful shortwave and portable radios stylish tvs and high quality cassette recorders i still have a sony mini component stereo model fh e656 \( made in japan \) which i bought in 1992 for us 400 but rather than pay to fix its worn out cd player i decided to purchase this new sony mhcec70 component stereo \( made in china \) pluses decent sound good functionality easy set up and intuitive operation simple remote but only covers basic functions cons very short speaker leads unattractive styling \( for my tastes \) resembles a boombox only holds 3 cds vs 5 for comparable panasonic units at first glance i was disappointed by the cheap construction skimpy manual and very short speaker leads the manufacturer seemed to be counting pennies but then i thought in 2006 for 150 i can t expect the same quality as i received in 1992 for 400 everything is made more cheaply now and almost all in china so for the money it suits my purposes as a nice sounding stereo unit for the bedroom the real test will be how long the cd changer works to be safe this time i bought the 2 year replacement warranty i haven t blasted it at full volume but it seems to have plenty of power when needed i originally bought a 300 panasonic unit \( sc pm71sd mp3 sd micro system \) which was returned because it didn t have the full data recording feature as advertised \( data recording was crippled by drm limitations \) this sony stereo costs half as much and has almost all the same functionality,positive
like so many other small home office users i have recently upgraded my network to 1000mpbs to help increase productivity unfortunately i originally purchased a gige 8 port switch from another mfg that used a fan on their switch a very noisy fan after a month of listening to what sounded like an airplane engine i tossed that unit and purchased this 8port netgear gige unit it is silent basically a plug and play item due to its unmanaged nature i have had good data thru put and no problem it comes with a small clip on stand for vertical storage if desired the unit is finished in an attractive gray and chrome exterior it is also small enough to live on a desktop with sucking up valuable real estate so if you are looking for a switch that will not be stored remotely in some closet this is the one that will keep the peace in your office a,positive
does not work with non apple base stations i had a powermac g5 i was told by apple retail store clerks it will work any wireless g access points but no at my house my pc can see no less than 6 wireless ap s \( some from neighbors one mine \) but this airport card can only see one \( which is an apple airport station \) tried everything \( googled set encryption modes slow downed my linksys wap tranfering bitrate to 2mbps etc \) and no luck returning it tomorrow,negative
you may as well pitch the instructions because they re worthless \( and the only reason i m not giving a 5 star rating for the ads tech video xpress \) i was about ready to pitch the product as well after losing two evenings trying to figure out how to get it to work ultimately i gave up on relying solely on the program it came with and i instead opted to try it on my windows movie maker yahoo perseverance paid off once i switched to movie maker this tool worked great to date i ve converted about a dozen videos of content to computer files that i was able to burn to dvds i just leave my xpress hooked up to the back of my television so i don t have to try to remember later how to hook it up again doing that i can connect my laptop to the xpress and start the video converting process within 3 4 minutes my movie maker program takes over the entire process the ads tech video xpress has been especially useful for me because i teach a college telecourse and often show edited video clips to my students before purchasing xpress i had crudely edited videos that i was reluctant to use my videos had lots of amateur stop start points using movie maker with xpress i was able to download these videos to my laptop then easily edit them so transitions between stop and start points became smooth and seamless pretty cool i m glad i took a chance on this product below are hook up and program instructions i ve written to myself for easy reference later hopefully they ll be of more help to you than the instructions that come with this product first hook up the video xpress equipment as follows 1 s cable \( buy one since it doesn t come with the videoxpress \) goes from the back of your television to the videoxpress 2 use red white yellow cords running into the back of the vcr dvd that is hooked up to your televion as follows all three plug into the video out column all three plug into the videoxpress tool at the other end 3 the usb plug for the videoxpress tool plugs into the back of the computer next open the instant video xpress program and verify the settings are as follows ntsc m for the video standard setting 640 x 480 and 60 fps \( vga \) for video format dvd vcr tv for video source video composite for video input under the program advanced settings low motion \( tv vcd dvd \) cpu support sse3 stereo system mts video decoder video standard ntsc m under properties within the program advanced settings stream format video format ntsc m frame rate 59 940 color space compression yuy2 outputs size 640x480 finally close the instant video xpress program \( windows movie maker can t access the video until this program is closed and yes it s silly to have to open it make those setting changes then close it but video xpress won t work correctly unless you follow those setting steps \) in case you need this information for windows movie maker the steps \( in order \) are as follows under file click on capture video use the following settings audio device set at usb2 0 analog audio device video input source set at composite under configure video capture device video format video standard ntsc m frame rate 29 970 color space compression yuy2 output size 640x480 under camera settings deinterlace method low motion \( tv vcd dvd \) cpu support sse3 stereosystem mts under video decoder video standard mtsc m signal detected 1 lines detected 525 then give the file a name and indicate where to save it set it for best quality for playback then start capture if the video xpress is hooked up and running correctly you should see on your computer monitor the video image of whatever is showing on television but you will not hear the sound when you finish capturing and play it back then you ll hear the sound i know i know clear as mud but hey it s better than the xpress instructions,positive
i m a gamer i play for hours a day and currently use a simple ms intellimouse optical well i was looking for something a little more pro and in my searching i saw the razer line of gaming mice i uncharacteristly ordered one based on the specs without trying one out only to find that it is far too bulky and uncomfortable to play with it s got large rubber triming down each side so it is cumbersome to get to the left side buttons i only say the left side because the right side buttons are so miserably place you will never ever be able to reach them during game play it also feels too long and flat so the scroll wheel is note easily reached and your hand does not rest comfortably yeah it looks great and i m sure it s doing an amazing job a moving precisely however i can t get it to move correctly in my hand due to its horrible shape so for gaming it s rather worthless,negative
this sucker couldn t pick up a single channel not even one less than 10 miles away i live in a fairly open area,negative
i have had this items before in fact this is a replacement for one that was mounted on my motor home the windshield had to be replaced and a new antenna was needed works fine just like the one before a very eash purchase and fast delivery,positive
i was pretty disappointed with the tune belt because of two main reasons first i had to take my shuffle out of the protective rubber case that i usually keep it in so that it would fit inside the tune belt that wasn t such a big deal since it is somewhat protected inside the neoprene sleeve but then i went to wear it for a run and the arm band was too small for my arm i have fairly developed biceps from years of weight training but nothing outrageous i would have thought that with a velcro strap there would have been enough range to accommodate most users this is unfortunately not the case so if you have larger than average biceps \( say 17 amd up \) save your money,negative
the cs70 is an excellent product easy to setup and use and good battery life,positive
this product will not fix your disc i tried to fix a damaged cd and it only made the problem worse i ended up throwing away the cd and the skipdoctor this is a poorly designed and manufactured product that does not work i wish someone would have told me this before i spent money on it,negative
this item produced and marketed exclusively for the iaudio x5 is entirely useless the carrying case does not comply with the measurements of the device itself the only way to insert the device into the limited size and shape of this carrying case would be to cut the case wide open with scissors even if one could somehow manage to squeeze an iaudio into the tiny case the designers forgot to install an opening for the charger i returned mine immediately if you order this item you will be frustrated with a poorly designed ill fitting unacceptable piece of worthless junk,negative
if you can make it work or if you are lucky to get a non defective unit it can only read 1 card at a time needs specific usb power requirements \( needs the usb power be 5v and not 5vsb \) else you will get usb hub power exceeded errors the worst part is that the mainboard i tested is 5v and still didn t work the cards inserted on the lower card slots have to be inserted upside down from time to time you can get the message usb device not recognized contacted support service there average not so good \( support forum has several topics complaining about this product \) couldn t get a replacement since 30 days tigerdirect warranty have expired can t send the unit to ultra because currently i m outside the us and as i stated customer service is not good bottom line don t buy this item,negative
i have a 40 samsung lcd and wanted an arm that would both extend and also be able to hold 50 lbs or so this arm feels solid and does the job the tv hasn t fallen yet one thing to be sure of is to check the size adapter plate you will need to connect the arm to your tv my arm came with a 200 x 100 but i needed a 200 x 200 plate and had to order it separately i would recommend this arm,positive
i use this scanner primarily for text documents and couldn t be more impressed you do need text software i have textbridge but i find relatively few errors in the scan proofreading and corrections are easy and efficient best of all i don t have another device plugged into my computer or taking up space on my desk caution i haven t used it for photos but it does a great job on text,positive
after buying this product i opened the case after few days as i was out of country to use this memory stick in my camera or other devices however every time i put it in the camera or other devices it gives error and doesn t work i couldn t use this memory stick since i bought it and as i opened the box almost 15 days after the receipt i am not sure how i can even return it back either basically not at all happy with the product at this time,negative
what more can i say than the above it is flimsy doesn t stay in adjustment rattles around when you move and looks cheap to boot don t waste your money this thing is junk it would be more appropriately priced at 5 00,negative
my wait has been 17 weeks and i received my monthly email today pushing out the delivery date another 30 days one big difference the item is now listed as available but for more money than i agreed to pay back in november if this is amazon s way of making me take a walk and give circuit city my it worked,negative
i just purchased this item two days ago \( thurs \) today \( sat \) i removed my 160gb seagate hhd from my kingwin enclosure and installed it in this one installation was not a problem although the molex connector seems to be a tight fit and is almost touching the fan fan noise does not seem to be a problem yet i used the firewire connection instead of usb and the drive access is much faster than it was with the usb connection on the other enclosure the price is a little steep compared to others but i got a generous rebate offer with my purchase although the case is plastic \( my other one was aluminum and plastic \) i won t be moving mine around so that won t be an issue,positive
the reception is much better than my old antenna however i was expecting instructions to be included with the antenna after some time i figured out how to hook up the tv and vcr to the antenna,positive
i purchased the 8gb creative zen v plus player during the first week in february i am returning it and this is why the package arrived from amazon i loaded up the software on my computer then hooked up the player through the usb cord i let it charge for 6 hours like the instructions state then i proceeded to load some of my music onto the player so after the music was loaded i disconnected the player from the usb cable and started to listen to the music the sound quality was good the player is easy to navigate in the menus etc the problem was about half the music i uploaded was not on the player i could see the folder and menu option for the artist or genre but the actual file was not there so i plugged the player back into the usb cord and pulled up the file location on the player through the computer the file was there and i could play it just fine through windows media player i tried to access it again through the player and it was not there then i accessed through the computer just fine all my songs all 4 500 of them are in mp3 format from 56kps for my audio books to 192kps for the songs i ripped from cd s the player just wouldn t read about half my songs there was really no rhyme or reason on whish songs it would recognize i would load an entire album of 15 songs and i could only play 6 or 7 tracks this happened with my entire music collection so i thought maybe the firmware was out of date so i uploaded all the updates from creative which did include a firmware update it did not solve the problem i then uploaded some of the same songs that would not play on the zen v plus onto my 3 year old rio and original ipod shuffle and they played just fine i was frustrated at this point so i called the creative customer service it is strange because they do not post the number for there company anywhere on there website and now i understand why they have the worst customer service tech department of any computer electronic company i have ever spoke with after three calls never speaking to someone who i could fully understand as english was definitely not a first language more like a 3rd or 4th language i arrived nowhere they kept telling me they were emailing document to me on how to resolve the problem no email ever came checked the junk folder and every other possible place so i tried a fourth call this guy basically called me stupid from what i could understand saying i can t believe you americans and then mumbled something in another language i asked for a supervisor he told me that he would escalate my call and someone would call me in 2 3 days then he hung up i was really amazed that a company would treat its customers in this nature they really have to respect for there customers and do not want to help them in any way so i am returning the creative zen v plus player and i also don t plan on buying anything from creative again by the way after all this the problem never was fixed also when doing research on this product i came across a couple articles and reviews that stated this player would play divx files this is not true this player will not play any files without being converted first i took an avi video that was 100mb and it converted it into a 1 2gb file the format they use is absolutely a waste of space if you want to upload an entire movie on mpeg or avi format it will end up taking the entire 8gb of space if not more i converted the movie cars for my son on a short road trip thinking i could have my music plus his movie i was wrong the movie took up 7 1gb after being converted i would not recommend this product to anyone as much as i don t like the ipod i would recommend it over the zen v plus because 1 it plays all my music 2 they have a customer service tech support that helps you and cares about its customers i hope this helps anyone looking at this player jeff,negative
it s a good phone works well i like the caller id function buttons being a different color than from the rest of the phone makes them easier to see use it has good sound a ring tone that doesn t jangle the nerves the only problem i had with it is that the cord goes directly into the phone one must use the cord that the phone comes with rather than one already in use i purchased an adapter so that i could plug it into an extension phone cord because we needed to put it some distance from the wall jack not a big deal in my book but one i didn t learn about until i got the phone overall i am pleased with it,positive
my dvd player was ready to be thrown out until i saw this product on amazon my dvd player wouldn t even load a dvd it kept saying please check disc after loading this disc my dvd player has worked perfectly ever since don t spent 30 on one of these clean up discs this one does the job,positive
to be short the performance is less than great but ok but i can live with that since i have dozens of them i don t care if it runs out faster but what i couldn t stand if that it also set my charger on fire since one of them leaked i couldn t imagine what would happen if i didn t come to my desk in time,negative
i m the consumer of sandisk usb flash drives i have used couple of sandisk flash drives \( i e 512mb mini 256mb mini \) before i bought this product performance wise this particular product is not doing good it s taking long time to copy files from my computers even it s taking long time to delete files from this disk so i returned to amazon and looking for mini products from sandisk i doubt all the micro products which is having capacity more than 512mb now i m planning to buy 512mb or 1gb sandisk mini usb flash drive better buy some good one than wasting your time on this product,negative
completely useless only shows a digital display when ipod is fully charged how long does your ipod stay fully charged even when showing digital display doesn t actually broadcast maxell replaced it with the p 4a for a reason amazon shouldn t even be selling this it makes me distrust amazon i got it as a christmas present but it was bought in october so they won t even take it back follow up after i emailed amazon they issued a complete refund which they refused to do over the phone now they just need to pull the product since they \( probably wisely \) aren t carrying the p 4a and therefore can t recommend it as an option,negative
sony advertised this as a 18x burner for dvd r media i used the recommended brand \( verbatim \) and taiko yuden which are very high end media i was only backing up home movies from my panasonic camcorder the movies are in mpeg format i was only writing data and it should be no problem for any writter unfortunately i got only 12x write speed with the provided software in a mac as well as in a pc \( just slower than advertised no clusters \) it is a noisy drive too i spoke with sony costumer service and i could not get any satisfactory answers i had to wait a long time to be helped they said that the drive was probably damaged i returned it and i do not think the drive quality or the customer support represents the price of this drive,negative
i just purchased this item now i m planning to return it tomorrow one of the advertised features the ability to store liner notes just doesn t work properly they just don t into the pocket without bending and or forcing them in to me the liner notes have value and i m not willing to fold spindle or otherwise mutilate them to fit them into the wallet,negative
i ve had my micro for over a year now and when it worked i loved it however i m having the notorious ear phone jack issue the sound is output in layers and i am constantly trying to reposition my headphones to get full sound my husband called creative labs for assistance and he was told that it would cost him per month for a customer service subscription after reading these reviews it seems we d be paying creative labs so that they could tell us there s nothing they can \( or will \) do next brand please,negative
this product worked very well and was easy to hook up for my use i had 3 video game systems using component video optical audio and the switching was very quick i replaced separate manual switchers for toslink component and am happy with this product,positive
i bought this mp3 player because it was just a few bucks cheaper than the ipod and i ended up paying dearly for it it is a piece of junk that stopped working only after a couple months the firmware decided to stop recognizing songs albums titles and eventually that there was even any music to listen to now i have a 200 dollar mp3 player with no music on it that will not interface with my pc customer service don t count on it so if your into extensively troubleshooting highly frustrating pieces of junk this is a great product,negative
i live in washington dc so i generally get a signal when outdoors using these headphones did not yield an increased signal for me,negative
these discs do not work with my canon camcorder i think the label should inform people they may not be compatible with certain devices,negative
i love this product unfortunately i blew mine up in west africa \( my computer was not damaged \) so when i returned i ordered another right away i wish that it were a little thinner but i suppose you can t have everything at least right now,positive
this printer is a piece of junk the print mechanism is constructed of flimsy plastic so that unless care is taken in inserting the print cartridges the mechanism is likrly to be damaged like other hp printers operating under xp it is almost impossible to cancel a pring job in case of a problem \( e g paper jam paper out \) cancelling a print job results in a deleting document message which remains until printer is disconnected \( you can turn it off under these circumstances \) and computer is rebooted often xp hangs up and the computer must be poered off withexiting windows properly which results in a long diskcheck on repowering i have long had this problem with an older hp model but had hoped they had corrected this problem in their software by now but alas the crown of it all is the life of the ink cartridge the tricolor cartridge costing about 18 at wal mart lasts for about 12 8 x 10 photos before the ink low warning comes up in sumarry don t buy this printer whatever the price it would probably be wise to avoid hp inexpensive printers altogether,negative
i have used these seagate drives for almost 2 years now they work nicely for editing movies and i like the combo firewire and usb2 0 interface i trust these cheaper seagate than the expensive lacie \( we bought a box full of lacie d2 they all fail in 6 months \) or store brand drives hard drives are prone to failure but seagate has served my company well using seagate 750gb 500gb 400gb daisy chained,positive
range is very weak probably less than half a mile don t waste your money,negative
i live in an apartment building and play \( well practice is a better word \) the bass guitar and needed headphones so i wouldn t bother neighbors or my wife whom sleeps and watchs tv about 6 feet from where i sit and play the 10 foot long cord was perfect for distance for sitting or standing and moving around while playing so i wouldn t have to use an extention cable \( and usualy end up with feedback distortion associated to an unshielded connector in an extention cable \) the volume control on each earpiece lets me adjust the volume so i don t have to mess with my amp or guitar volume settings i like to use when not using headphones makes it real nice too when using an instructional cd or dvd i can turn the bass sound off in one ear to hear the instructions clearly witout needing to seriously skew the headphones off my head very light weight some headphones can weight the head down making you feel like one of them bobble heads fits firmly on the head without any pinching or binding anywere cord enters headphones on the left ear side so you don t have to deal with the classic y split cord easy to flip to the side or drape over the back out of the way earpices fit nicly over my ears \( no pinching gouging or squishing with plenty of clearance around the ear \) and does a very nice job blocking out noise \( when my wife is awake she watchs the tv rather loudly which is right next to me and i bairly notice it \) plenty of padding around the ear pieces many headphones inside near the ear has hard plastic between the ear and speaker which usualy digs into the ear but these headphones i honestly don t feel anything against my ears even after several hours of use each night sound quality bose or pioneer they are not but then if you wanted such high quality you wouldn t be shopping in the 20 and under headphones \) that being said they are very good for sound sounded very good on a portable cd player only drawbacks i can see is that a person with large tall ears won t get thier ears covered by the earpads the inside opening of the earpads is aprox 2 1 4 inchs tall by 1 3 4 imo they could have been made bigger also if you have a tall head \( good distance from top of head to ear \) you may find fully extended the headphones might not reach your ears i have a head like drew carry \( give you an idea head size shape i m talking about \) and if the extension to each earpiece would have been any shorter they wouldn t have fit i wear glasses as well by the way and the headphones don t interfere bind pinch or anything like that with my glasses so i highly recomend them if low cost headphones is what you are after \( i don t recomend things often \) \),positive
once again i m amazed at how the reviews were so highly in favor of this product these are terribly uncomfortable \( for my ears \) and don t really provide that great of listening experience the frequency response seems muted until you use the largest possible surrounds and then they become distractingly uncomfortable but of course this is just my experience your mileage may vary as they say personally i found my apple ipod phones to be better,negative
this cable was just what i needed to connect my stereo to my computer s sound card across the room i ve been converting old lps to digital files and having a well built cable probably improved the sound quality considerably amazon s price was unbeatable too,positive
after reading all the connection problems with wireless ip cameras i decided to purchase the wired ver \( bl c10a panasonic \) i was very pleased with the easy setup and dns service included for the camera i currently use this camera in a cabin so i can look in and see the temp inside and look around this is simpe remote monitoring as hookup took less than 1 hr to get up and running i do not use the emailing feature presently pros simple to setup and get running over internet price is reasonable images are the best for a camera this cheap using viewnet \( dns service \) very easy cons wired to the router no included light leds \( but at this price \) must use timer to reset ip camera \( cheap house timer every 24hrs,positive
as a musician who s dealt w opening many cd packages for many years let me save you some money you don t need a special tool to open cds just run the bottom edge of the cd against any solid rough surface \( like a sidewalk or concrete wall \) a couple of times the plastic wrapping will break up easy as pie allowing you to take it off effortlessly getting that pesky sticker that seals the top of the cd off is easy too again no tools required you ll notice that the cd cover is hinged at the top bottom in such a way that you can easily slide the front cover off the back it just pops in out held in place by a little bump on one piece that fits in a hole in the other gently pull the front cover out of its sockets at the top bottom then bend the whole thing back toward the top of the cd case where the sticker is affixed so that the sticker becomes straightened out this will let you easily pull off the sticker in one piece \( try peeling the front cover off the sticker rather than vice versa \) and you re done all you have to do now is just pop the front cover back into its hinges and enjoy the whole process takes under a minute and you ll still have the money in your pocket that you didn t spend on an iffy cd opening tool to buy another cd with,negative
this radio has excellent features for someone who is either new to shortwave radio or just wanting a simple user friendly set of controls also perfect for those that like analogue style controls that would be encountered on older radios i have the s 350 the model that the s 350dl replaces for general world band programme listening this radio is fantastic outstanding speaker easy to read digital display includes backlight includes attenuator clock can be set to 24 hour time easy to carry anywhere robust antenna does not support ssb tuning which you would need to tune in ham radio same radio sold under tescun name in other parts of the world,positive
after enduring the so so performance of my stock ipod headphones i figured it was time to step up as i travel constantly i wanted something that would would block out exterior noise as a music freak i wanted something that would sound great after countless hours of research and even more time debating on what brand of headphones to get \( ue vs shure vs etymotics \) i bought the super fi 5 pros in the end it was the price amazon was selling then for 90 less than the msrp can t beat that as soon as they were delivered i hooked them up and put them on they aren t kidding when they tell you to turn your audio device way down i keep the volume on my ipod way down a fraction of what i kept it at with the stock headphones the room i was in faces a major road and we had the windows wide open so to say there was plenty of ambient noise would be an understatement with the ues on it was just me and the music a fire engine thundered by normally a painfully annoying experience again the ues reduced it to the point that i didn t realize the fire engine was coming until i saw it drive by as for the music i first played a couple of tracks by jenny lewis and the watson twins i immediately noticed elements to the music i never even heard with my other headphones jenny lewis angelic voice came through so beautifully clear it was like i was listening to them for the first time next i put on some ray charles with the ues it was like i was there in the front row the horn section nearly kicked me out of me chair while i discovered that there was indeed a woodwind section i ve read complaints that in ear headphones don t produce enough bass so i decided to see for myself and played a couple of tracks from siamese twin by the smashing pumpkins while i m not by any means a bass head i need some bass to enjoy rock albums i couldn t have been happier with how the ues performed the drums in the album \( which i ve always considered some of the best \) came alive the guitars actually had some balls but didn t overpower the singing or drums as is the case when you stick things in your ears for a period of time your ears are bound to hurt a little i found this to be the case only for a day or two after that the ues fit snugly without any complaint the only weird thing i encountered had to do with ear wax my wife an audiologist forbids the family from using q tips so after taking the ues off for the first couple of times there was a nice deposit left on the tips of the headphones like the discomfort this earwax experience only lasted for the first couple of times i used the ues and with the supplied earwax cleaner it was really a non issue when there are so many excellent products out there finding the perfect headphones becomes extremely challenging i ve never tried on shures or etymotics so i can t compare the performance of those headphones and the ues what i do know is that i got a really great deal on the best headphones i ve ever had without a doubt these are the last pair of headphones i will buy for some time,positive
i m not the most gadget inclined person and this was given to me as a gift because it was easy to install and use but i have to say i ve had a lot of frustration with this device because the gain for the mic input is tweaked out it s either off or on but there s not much gradation between the two in fact i get almost no gain at all until i reach almost the 3 00 position on the dial and then it s a lot and my vocals tend to clip out with the slightest volume variation it basically keeps me locked into soft close singing and a girl can t do that all the time other than that i haven t had any problems but that one almost renders it useless i don t know if there s something more reliable \( and sane \) out there but if there is go for that instead even if it costs more why spend money on something that doesn t work,negative
i installed this antenna in my pawn shop where we keep most of our electronics running all day i could never get good reception with standard antennas and now this single antenna does the job better than any i have ever seen keep in mind that i have a full surveillance systen alarm syster phone system 20 home stereos a dozen or more computers and on and on the terk fm 50 has exceeded my expectations thanks joel dba pawn plus,positive
after the last panasonic 4 line debacle 1 key failes in 6 months on all handsets yikes and with not having a lot of other choices on the market we were forced to buy the new edition of the panasonic phone how bad could it be we figured they have to have figured out how to build a decent handset buy now well the handset is probably ok but when we took it 20 feet from the base we lost signa1 what called panasonic and of course customer service probably had never seen the phone suggested to unplug the battery for heaven s sake hang up call back next person educates me that 5 8 ghz just means clearer signal but range is shorter wtf we immediately boxed this piece of junk up and sent it back do yourself a favor buy from a different manufacturer,negative
i have owned this monitor for a little bit over one year and it died on me right after the one year warranty expired the customer services rep told me that it will be 110 for a repair which i can almost buy a new one if i pay the shipping on top of that 110 i have other eight \( 8 \) lcd monitors in the house and no one has such a bad quality i ll newver buy any proview products ever i will give zero star if there is one,negative
don t buy if you plan on printing often runs out very very fast,negative
the radio dials are not accessible when the radio is in the case i cut slits in the case with a knife to be able to tune the station and volume when in the case i can t believe the case didn t come this way and that s just the start of the problems the dials are fussy and it s not easy to carry this radio even in the case without nudging the dial to the point you must remove it from the case if you haven t cut any slits in it and re tune your station in minneapolis st paul wcco am radio comes in fine in a suburb 15 miles from downtown but that station has howitzer power forget about tuning in virtually any other am station in the city granted i didn t buy this to listen to fm or shortwave it was to be an inexpensive radio to listen to baseball with the minnesota twins having moved from wcco that won t happen as this radio is incapable of pulling in the twins new am radio home or any othe am signal in the area that s really difficult to imagine being other radios i own even chintzy giveaway promotional radios can pull in most any station in the metro area if this is an example of grundig s work i d say they rely more on their brand name than their products,negative
i love the saitek 880 wired gamepad so i figured the wireless would be that much better unfortunately my next purchase will be another wired pad to ensure no problems there s nothing worse than the few times i really need two gamepads that the wireless one poops out i bought this and the batteries died i sent saitek an e mail and they sent me two new ones great they worked then they died soon after hopefully their new wireless which runs on one aa battery will not have any issues however this one s a dud,negative
i like this printer there a few minor quarks but it s fast and the prints come out good the one thing to watch for is making sure the ink tape cartridge stays tight if it s lose it will start making bad prints it takes less than minute to pull the cartridge out tighten it and start printing again i am also using this with the mac osx os though the device says it will only work with pc and mentions something about the casio cw utility for use on a mac but no where on the casio site could i find the mentioned utility after some searching i cam e accross this this allows the cw 100 to work fine on a mac though i have never seen the pc software that comes with printer i have read that this mac version does not have all of the text formating options this is enough to get around since you can make a jpg version of your label put that in the print area and print away the jpg can be what ever image text you want resolution is great too i print at 300dpi all in all i found this to be a great purchase i make music and do not have the money to send out to have my cds done this print has more than paid for itself by allowing me to make professional looking cds and very little cost great the diyer,positive
after constant dropouts for the past 6 months and no help from the belkin bozo s \( support \) i received a long delayed canned e mail answer to my problem which didn t help a bit i finally got rid of this piece of junk and installed a linksys network card both linksys hardware and software are a vast improvement no more dropouts i would suggest that prospective purchasers of belkin products hesitate before buying it s one thing to have a product that works intermittantly but it s really frustrating when product support is worthless,negative
when i first got a wireless network at home i purchased a kensington wifi finder it worked fine but as time went on i saw these smaller versions come out from chrysalis development i heard they were more powerful and more versatile so i bought one i was not disappointed since it was about the same size as my keyless entry remote for my car it fit perfectly on my keychain also it has a much longer range than the others but best of all it is directional meaning i can simply turn my body while holding down the button and the leds change instantly as the signal strength increases or decreases what a great product i love it,positive
i use a plastic water bottle and the only part that is kept cold is the bottom,negative
i bought one for my son at christmas and it broke after a month it just suddenly wouldn t turn on amazon was great with sending a replacement in just two days before even getting the original back but the replacement model froze up after just 4 days and this time i am getting a refund to quote an e mail from amazon regarding this product as it seems that the problem with this item is more widespread than we originally thought we are not able to send another replacement so do not order one,negative
after looking around at the local stores \( fry s and compusa \) i had just about given up on finding a single case that would offer reasonable protection for my ipod in multiple environments on my belt and also in exercise and had resigned myself to having a skin type case for just everyday use and then shifting the ipod to an arm band for exercise not a particularly great solution expensive \( around 20 for each \) and a lot of shifting back and forth to cover both uses then i ran into the dlo action jacket at best buy which seemed to cover all my intended uses unlike the prior reviewer i found my 40g ipod fits very snugly absolutely zero slop and i really like not having to worry about keeping up with more than one case also at 29 95 it s cheaper than the two case approach the only criticism i have of this jacket is that when you want to convert from belt clip to sport use you have to snake the band through two loops on the backside of the case and over the little plastic belt clip receiver that protrudes from the back of the case the process is a little tedious but the end result is great the unit feels very secure on my arm and it s easy to forget that it s there this jacket is a winner,positive
bag is attractive and very sturdy the computer fits securely and is well padded i recently used it on a trip and was able to place other carry on items in it and it traveled well,positive
i find these ear buds to be absolutely uncomfortable i would rate the product a zero if it were an option i can t even use them because they re too uncomfortable to wear not worth the money even though they re cheap,negative
the first one i ordered worked for about four days and then stopped recognizing the usb devices i was plugging into it although i had considered just getting a refund amazon was quick to replace the card with no hassles the replacement card has been working fine for a couple of months now the usb 2 is much faster than the original usb ports that were a part of my original computer and this particular card was a reasonable price,positive
300 500 yards under the best conditions given its heft a waste of mone,negative
i would like to believe that this hub works well but i wouldn t know i bought it to reduce clutter on my desk from all my devices hooking into my powermac i hooked up my printer ipod and digital camera and nothing happened i called targus and they said i needed an a c adaptor it doesn t come with one and doesn t say anything about one in the manual or instructions or their website they said i could get it at radio shack and gave me the info \( 5 volt 2 1 amp center positive \) i ve been to two radio shacks and online they don t carry it i m upset any advice,negative
